Station ID,Station Name,Town,Region,Country,Building Condition,Service Status,Service Status Year,Lat,Lon,Station Notes,Stop Sequence,Line ID,Line Name,Year Opened,Gauge,Line Status,Line Status Year,Line Notes,Is in NP-M
359,Madona,Madona,Madonas novads,Latvia,Active,Operational,2024,56.851194,26.220472,,1,23,Madona—Lubana,1935,1520 mm,Dismantled,2007,Cargo traffic closed 1990; at Meirāni becomes route P82,TRUE
360,Prauliena,Lūza,Madonas novads,Latvia,Dismantled/Not built,Closed,1963,56.844806,26.364528,,2,23,Madona—Lubana,1935,1520 mm,Dismantled,2007,Cargo traffic closed 1990; at Meirāni becomes route P82,TRUE
361,Visagals,Visagals,Madonas novads,Latvia,Ruined/Disused,Closed,1963,56.827667,26.505167,,3,23,Madona—Lubana,1935,1520 mm,Dismantled,2007,Cargo traffic closed 1990; at Meirāni becomes route P82,TRUE
362,Meirāni,Meirāni,Madonas novads,Latvia,Residential,Closed,1963,56.831498,26.610752,,4,23,Madona—Lubana,1935,1520 mm,Dismantled,2007,Cargo traffic closed 1990; at Meirāni becomes route P82,TRUE
363,Jaunlubāna,Jaunlubāna,Madonas novads,Latvia,Dismantled/Not built,Closed,1963,56.861805,26.658464,,5,23,Madona—Lubana,1935,1520 mm,Dismantled,2007,Cargo traffic closed 1990; at Meirāni becomes route P82,TRUE
364,Lubāna,Lubāna,Madonas novads,Latvia,Ruined/Disused,Closed,1963,56.905183,26.707405,,6,23,Madona—Lubana,1935,1520 mm,Dismantled,2007,Cargo traffic closed 1990; at Meirāni becomes route P82,TRUE
365,Aizezere,Kačupe,Balvu novads,Latvia,Dismantled/Not built,Closed,1963,57.2491,27.38232,,2,24,Pakalnieši—Kūdupe,1934,1520 mm,Dismantled,1944,Rebuilt to 1435 mm for 1944,TRUE
366,Sproģi,Kačupe,Balvu novads,Latvia,Dismantled/Not built,Closed,1963,57.2752,27.35809,,3,24,Pakalnieši—Kūdupe,1934,1520 mm,Dismantled,1944,Rebuilt to 1435 mm for 1944,TRUE
367,Svilte,Alodzene,Alūksnes novads,Latvia,Dismantled/Not built,Closed,1963,57.289821,27.340888,Uncertain,4,24,Pakalnieši—Kūdupe,1934,1520 mm,Dismantled,1944,Rebuilt to 1435 mm for 1944,TRUE
368,Mālupe,Sofikalns,Alūksnes novads,Latvia,Residential,Closed,1963,57.330215,27.312357,,5,24,Pakalnieši—Kūdupe,1934,1520 mm,Dismantled,1944,Rebuilt to 1435 mm for 1944,TRUE
369,Salenieki,Purmala,Alūksnes novads,Latvia,Dismantled/Not built,Closed,1963,57.362624,27.315777,Uncertain,6,24,Pakalnieši—Kūdupe,1934,1520 mm,Dismantled,1944,Rebuilt to 1435 mm for 1944,TRUE
370,Lāčudārzs,Lāčudārzs,Alūksnes novads,Latvia,Dismantled/Not built,Closed,1963,57.401177,27.335594,Uncertain,7,24,Pakalnieši—Kūdupe,1934,1520 mm,Dismantled,1944,Rebuilt to 1435 mm for 1944,TRUE
371,Beja,Lāčudārzs,Alūksnes novads,Latvia,Dismantled/Not built,Closed,1963,57.423647,27.359652,Uncertain,8,24,Pakalnieši—Kūdupe,1934,1520 mm,Dismantled,1944,Rebuilt to 1435 mm for 1944,TRUE
372,Oši,Liepaja,Alūksnes novads,Latvia,Dismantled/Not built,Closed,1963,57.428104,27.384808,Uncertain,9,24,Pakalnieši—Kūdupe,1934,1520 mm,Dismantled,1944,Rebuilt to 1435 mm for 1944,TRUE
373,Kūdupe,Kūdupe,Alūksnes novads,Latvia,Dismantled/Not built,Closed,1963,57.430523,27.441698,Uncertain,10,24,Pakalnieši—Kūdupe,1934,1520 mm,Dismantled,1944,Rebuilt to 1435 mm for 1944,TRUE
374,Daugavpils,Daugavpils,Daugavpils,Latvia,Active,Operational,2024,55.874908,26.527644,,1,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
374,Daugavpils,Daugavpils,Daugavpils,Latvia,Active,Operational,2024,55.874908,26.527644,,1,27,Daugavpils—Kurcums—Turmantas,1862,1520 mm,Freight only,2020,Vilnius-Turmantas-Daugavpils between 2017 and 2020,FALSE
374,Daugavpils,Daugavpils,Daugavpils,Latvia,Active,Operational,2024,55.874908,26.527644,,1,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
375,Daugavpils Šķirošanas parks,Daugavpils,Daugavpils,Latvia,Ruined/Disused,Closed,1999,55.897044,26.532903,Used for cargo operations,2,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
376,525. kilometrs,Stropi,Daugavpils,Latvia,Dismantled/Not built,Closed,1999,55.92519,26.5601,,3,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
377,524. kilometrs,Križi,Daugavpils,Latvia,Ruined/Disused,Closed,1999,55.936811,26.571194,Used for cargo operations,4,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
378,Kūdraine,Križi,Daugavpils,Latvia,Dismantled/Not built,Closed,1999,55.955633,26.590055,,5,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
379,Zaļumi,Zaļumi,Augšdaugavas novads,Latvia,"Preserved, uncertain",Closed,1999,55.992485,26.626542,,6,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
380,Medupe,Rogova,Augšdaugavas novads,Latvia,Residential,Closed,1999,56.036335,26.676177,,7,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
381,Višķi,Spoģi,Augšdaugavas novads,Latvia,Ruined/Disused,Closed,1999,56.081289,26.738209,Used for cargo operations,8,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
382,Vīganti,Vīganti,Augšdaugavas novads,Latvia,"Preserved, uncertain",Closed,1999,56.125521,26.805301,,9,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
383,Ārdava,Ārdava,Preiļu novads,Latvia,Dismantled/Not built,Closed,1999,56.141246,26.83372,,10,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
384,Aglona,Aglonas stacija,Preiļu novads,Latvia,"Preserved, uncertain",Closed,1999,56.178126,26.890829,Serviced by annual chartered train,11,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
385,Apsāni,Keiki,Preiļu novads,Latvia,Ruined/Disused,Closed,1999,56.210756,26.939639,,12,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
386,Zalvezers,Krupenišķi,Preiļu novads,Latvia,Dismantled/Not built,Closed,1999,56.236395,26.979052,,13,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
387,Krāce,Feimaņi,Rēzeknes novads,Latvia,"Preserved, uncertain",Closed,1999,56.272839,27.049966,,14,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
388,Vainava,Vainova,Rēzeknes novads,Latvia,Residential,Closed,1999,56.303425,27.089521,,15,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
389,Malta,Malta,Rēzeknes novads,Latvia,Ruined/Disused,Closed,1999,56.357569,27.152646,Used for cargo operations,16,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
390,Pūpoli,Bekši,Rēzeknes novads,Latvia,"Preserved, uncertain",Closed,1999,56.414663,27.219623,,17,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
391,Rēzekne I,Rēzekne,Rēzekne,Latvia,Ruined/Disused,Closed,2015,56.501602,27.315521,Used for cargo operations,18,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
392,Kleperova,Stučeva,Rēzeknes novads,Latvia,"Preserved, uncertain",Closed,1999,56.534144,27.323648,,19,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
393,Ilzēni,Ļetki,Rēzeknes novads,Latvia,"Preserved, uncertain",Closed,1999,56.63274,27.411567,,21,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
394,Mežvidi,Mežvidi,Ludzas novads,Latvia,Ruined/Disused,Closed,1999,56.69531,27.525935,,22,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
395,Pureņi,Mičuri,Ludzas novads,Latvia,"Preserved, uncertain",Closed,1999,56.751034,27.603377,,23,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
396,Malnava,Kārsava,Ludzas novads,Latvia,Residential,Closed,1999,56.792841,27.66172,,24,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
397,Kārsava,Kārsavas stacija,Ludzas novads,Latvia,"Preserved, uncertain",Closed,2015,56.815426,27.694606,Border station for international trains,25,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
398,Skangali,Skangali,Pskov oblast,Russia,"Preserved, uncertain",Closed,2021,56.88253,27.732942,Weekend traffic only,26,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
399,Punderi,Punduri,Pskov oblast,Russia,Residential,Closed,1991,56.97506,27.753402,Uncertain,27,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
400,Belkino,Belkino,Pskov oblast,Russia,"Preserved, uncertain",Closed,2021,57.02775,27.82224,Weekend traffic only,28,25,Daugavpils—Kārsava—Abrene,1860,1520 mm,Freight only,1999,"Until 2015, stops for trains to St. Petersburg",TRUE
401,Dimzas,Svete,Jelgavas novads,Latvia,Dismantled/Not built,Closed,1995,56.588808,23.712158,,2,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
402,Platone,Platone,Jelgavas novads,Latvia,Residential,Closed,1995,56.530291,23.699447,,3,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
403,Vēžukrogs,Poķi,Jelgavas novads,Latvia,Dismantled/Not built,Closed,1995,56.505173,23.6985,,4,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
404,Brieži ,Apšukrogs,Jelgavas novads,Latvia,Residential,Closed,1995,56.465472,23.691472,,5,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
405,Mazeleja ,Mazeleja ,Jelgavas novads,Latvia,Dismantled/Not built,Closed,1995,56.449556,23.688028,,6,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
406,Milvydžiai,Milvydžiai,Šiaulių apskritis,Lithuania,Dismantled/Not built,Closed,1991,56.35145,23.64682,,8,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
407,Šarkiai,Pročiūnai I,Šiaulių apskritis,Lithuania,Dismantled/Not built,Closed,1991,56.3199,23.621,,9,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
408,Satkūnai,Satkūnai,Šiaulių apskritis,Lithuania,Dismantled/Not built,Closed,1991,56.294135,23.615041,,10,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
409,Žagarės kelias,Joniškis,Šiaulių apskritis,Lithuania,Dismantled/Not built,Closed,1991,56.24593,23.60417,,11,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
410,Joniškis,Joniškis,Šiaulių apskritis,Lithuania,Active,Operational,2024,56.231066,23.599525,Riga-Vilnius since 2023,12,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
411,Niūraičiai,Niūraičiai,Šiaulių apskritis,Lithuania,"Preserved, uncertain",Closed,2000,56.168943,23.562287,Date approximate,13,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
412,Mekiai,Mekiai,Šiaulių apskritis,Lithuania,Residential,Closed,2000,56.098786,23.533785,Date approximate,14,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
413,Meškuičiai,Meškuičiai,Šiaulių apskritis,Lithuania,"Preserved, uncertain",Closed,2000,56.054746,23.475946,Date approximate,15,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
414,Kėbliai,Domantai,Šiaulių apskritis,Lithuania,Residential,Closed,2000,56.010024,23.389068,Date approximate; Used for cargo operations,16,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
415,Gubernija,Šiauliai,Šiaulių apskritis,Lithuania,"Preserved, uncertain",Closed,2000,55.955958,23.310615,Date approximate,17,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
416,Šiauliai,Šiauliai,Šiaulių apskritis,Lithuania,Active,Operational,2024,55.923162,23.314194,,18,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
419,Grīva,Nīderkūni,Daugavpils,Latvia,"Preserved, uncertain",Closed,1998,55.854077,26.486399,,2,27,Daugavpils—Kurcums—Turmantas,1862,1520 mm,Freight only,2020,Vilnius-Turmantas-Daugavpils between 2017 and 2020,FALSE
419,Grīva,Nīderkūni,Daugavpils,Latvia,"Preserved, uncertain",Closed,1998,55.854077,26.486399,,2,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
420,Laucesa,Lenderņa,Augšdaugavas novads,Latvia,Residential,Closed,1948,55.823358,26.493548,,3,27,Daugavpils—Kurcums—Turmantas,1862,1520 mm,Freight only,2020,Vilnius-Turmantas-Daugavpils between 2017 and 2020,FALSE
421,Kurcums,Kurcums,Augšdaugavas novads,Latvia,"Preserved, uncertain",Closed,1998,55.758194,26.481008,,4,27,Daugavpils—Kurcums—Turmantas,1862,1520 mm,Freight only,2020,Vilnius-Turmantas-Daugavpils between 2017 and 2020,FALSE
422,Zemgale,Zemgale,Augšdaugavas novads,Latvia,Non-railway use,Closed,1944,55.714232,26.47032,Church building since 2006,5,27,Daugavpils—Kurcums—Turmantas,1862,1520 mm,Freight only,2020,Vilnius-Turmantas-Daugavpils between 2017 and 2020,FALSE
423,Turmantas,Turmantas,Utenos apskritis,Lithuania,Active,Operational,2024,55.69954,26.46508,,6,27,Daugavpils—Kurcums—Turmantas,1862,1520 mm,Freight only,2020,Vilnius-Turmantas-Daugavpils between 2017 and 2020,FALSE
424,7. kilometrs,Lilienfelde,Augšdaugavas novads,Latvia,Residential,Closed,1998,55.898125,26.427076,,3,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
425,Sventa,Silupe,Augšdaugavas novads,Latvia,Dismantled/Not built,Closed,1998,55.931944,26.334444,,4,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
426,Ilūkste,Pašuliene,Augšdaugavas novads,Latvia,"Preserved, uncertain",Closed,1998,55.942222,26.230278,,5,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
427,Eglaine,Eglaine,Augšdaugavas novads,Latvia,"Preserved, uncertain",Closed,1998,55.949978,26.130039,,6,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
427,Eglaine,Eglaine,Augšdaugavas novads,Latvia,"Preserved, uncertain",Closed,1998,55.949978,26.130039,,14,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
428,Noreikiai,Barauka,Panevėžio apskritis,Lithuania,Dismantled/Not built,Closed,1944,55.9423,26.0118,2022,7,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
429,Šapeliai,Barauka,Panevėžio apskritis,Lithuania,Residential,Closed,1992,55.944283,25.997131,,8,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
430,Obeliai,Obeliai,Panevėžio apskritis,Lithuania,Ruined/Disused,Closed,2001,55.9533,25.804972,,9,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
431,Grindviliai,Grindviliai,Panevėžio apskritis,Lithuania,Residential,Closed,1980,55.957574,25.69057,Date approximate,10,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
432,Rokiškis,Rokiškis,Panevėžio apskritis,Lithuania,Residential,Closed,2022,55.939554,25.597386,,11,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
433,Tindžiuliai,Panemunėlis,Panevėžio apskritis,Lithuania,Ruined/Disused,Closed,2022,55.9157,25.4591,,12,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
434,Panemunėlis,Panemunėlis,Panevėžio apskritis,Lithuania,Ruined/Disused,Closed,2022,55.907537,25.387431,,13,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
435,Kepuriškis,Miškonys,Panevėžio apskritis,Lithuania,Dismantled/Not built,Closed,2022,55.883237,25.319151,,14,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
436,Skapiškis,Skapiškis,Panevėžio apskritis,Lithuania,Ruined/Disused,Closed,2022,55.861602,25.195981,,15,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
437,Kupiškis,Kupiškis,Panevėžio apskritis,Lithuania,Ruined/Disused,Closed,2022,55.826396,24.991944,,16,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
438,Radžiūniai,Karklynė,Panevėžio apskritis,Lithuania,Dismantled/Not built,Closed,1992,55.7695,24.8864,,17,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
439,Subačius,Subačius,Panevėžio apskritis,Lithuania,Ruined/Disused,Closed,2022,55.766599,24.740133,,18,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
440,Bygailiai,Patrakiai,Panevėžio apskritis,Lithuania,Ruined/Disused,Closed,2022,55.770701,24.650468,,19,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
441,Karsakiškis,Karsakiškis,Panevėžio apskritis,Lithuania,Ruined/Disused,Closed,2022,55.770839,24.534472,,20,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
442,Kaubariškis,Kaubariškis,Panevėžio apskritis,Lithuania,Ruined/Disused,Closed,2022,55.764897,24.485659,,21,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
443,Samanynė,Samanynė,Panevėžio apskritis,Lithuania,Dismantled/Not built,Closed,1944,55.754589,24.444351,Date approximate,22,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
444,Panevežys,Panevežys,Panevėžio apskritis,Lithuania,Active,Operational,2024,55.745225,24.354594,,23,28,Daugavpils—Eglaine—Panevėžys,1873,1520 mm,Freight only,2022,,FALSE
444,Panevežys,Panevežys,Panevėžio apskritis,Lithuania,Active,Operational,2024,55.745225,24.354594,,2,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
445,Ratsimäe,Ants,Valga maakond,Estonia,Dismantled/Not built,Closed,2001,57.785444,26.175362,,3,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
446,Mürgi,Mürgi,Valga maakond,Estonia,Dismantled/Not built,Closed,2001,57.789253,26.238461,,4,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
447,Karula,Väheru,Valga maakond,Estonia,Residential,Closed,2001,57.799942,26.311493,,5,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
448,Tuulemäe,Musta,Valga maakond,Estonia,Dismantled/Not built,Closed,2001,57.806981,26.389036,,6,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
449,Anne,Anne,Võru maakond,Estonia,Dismantled/Not built,Closed,2001,57.811222,26.463139,,7,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
450,Antsla,Antsla,Võru maakond,Estonia,"Preserved, uncertain",Closed,2001,57.828045,26.533298,,8,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
451,Vaabina,Vaabina,Võru maakond,Estonia,Residential,Closed,2001,57.84308,26.633006,,9,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
452,Kurenurme,Kurenurme,Võru maakond,Estonia,Residential,Closed,2001,57.838967,26.696383,,10,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
453,Sõmerpalu,Mustassaare,Võru maakond,Estonia,Residential,Closed,2001,57.836874,26.801475,,11,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
454,Vagula,Juba,Võru maakond,Estonia,Dismantled/Not built,Closed,2001,57.835139,26.921472,,12,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
455,Võru,Võru,Võru maakond,Estonia,Ruined/Disused,Closed,2001,57.827461,27.023305,,13,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
456,Nõnova,Nõnova,Võru maakond,Estonia,Residential,Closed,2001,57.833787,27.126001,,14,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
457,Husari,Husari,Võru maakond,Estonia,Ruined/Disused,Closed,2001,57.840818,27.167549,,15,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
458,Otsa,Otsa,Võru maakond,Estonia,Dismantled/Not built,Closed,2001,57.84485,27.248459,,16,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
459,Lepassaare,Lepassaare,Võru maakond,Estonia,"Preserved, uncertain",Closed,2001,57.844038,27.317144,,17,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
460,Tuderna,Tuderna,Võru maakond,Estonia,Ruined/Disused,Closed,2001,57.847153,27.409386,,18,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
461,Piusa,Piusa,Võru maakond,Estonia,"Preserved, uncertain",Closed,2001,57.840121,27.468009,,19,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
462,Koidula,Koidula,Võru maakond,Estonia,Active,Operational,2024,57.837147,27.575373,,20,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
463,Pechory-Pskovskie,Pechory,Pskov oblast,Russia,Active,Operational,2024,57.837519,27.632715,,22,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
464,Avoti,Jūrmala,Jūrmala,Latvia,Dismantled/Not built,Closed,1964,56.97481,23.8269,,0,103,Rīga—Tukums II,1904,1520 mm,Operational,2015,,FALSE
465,56. kilometrs,Dzeņi,Tukuma novads,Latvia,Dismantled/Not built,Closed,1998,56.969551,23.265749,,0,103,Rīga—Tukums II,1904,1520 mm,Operational,2015,,FALSE
466,Baltezers,Baltezers,Ropažu novads,Latvia,Ruined/Disused,Closed,2019,57.019762,24.328246,,0,100,Rīga—Valga,1889,1520 mm,Operational,2019,,FALSE
467,Silciems,Silciems,Siguldas novads,Latvia,Ruined/Disused,Closed,2019,57.125044,24.786818,,0,100,Rīga—Valga,1889,1520 mm,Operational,2019,,FALSE
468,Seda,Seda,Valmieras novads,Latvia,Ruined/Disused,Closed,2019,57.644041,25.749807,,0,100,Rīga—Valga,1889,1520 mm,Operational,2019,,FALSE
469,Bāle,Bāle,Valmieras novads,Latvia,Ruined/Disused,Closed,2019,57.457946,25.440784,,0,100,Rīga—Valga,1889,1520 mm,Operational,2019,,FALSE
470,Brenguļi,Brenguļi,Valmieras novads,Latvia,Ruined/Disused,Closed,2019,57.558577,25.557726,,0,100,Rīga—Valga,1889,1520 mm,Operational,2019,,FALSE
471,Saule,Saule,Valkas novads,Latvia,Ruined/Disused,Closed,2019,57.693601,25.893374,,0,100,Rīga—Valga,1889,1520 mm,Operational,2019,,FALSE
472,Dendrārijs,Skrīveri,Aizkraukles novads,Latvia,Ruined/Disused,Closed,2019,56.658629,25.042062,,0,104,Rīga—Krustpils—Daugavpils,1861,1520 mm,Operational,2015,,FALSE
473,Aiviekste,Grabaži,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1944,56.603128,25.785662,,0,104,Rīga—Krustpils—Daugavpils,1861,1520 mm,Operational,2015,,FALSE
474,Ozolsala,Ozolsala,Jēkabpils novads,Latvia,Ruined/Disused,Closed,2019,56.583119,25.789528,,0,104,Rīga—Krustpils—Daugavpils,1861,1520 mm,Operational,2015,,FALSE
475,Ruži,Ruži,Augšdaugavas novads,Latvia,Dismantled/Not built,Closed,1990,56.085556,26.417222,,0,104,Rīga—Krustpils—Daugavpils,1861,1520 mm,Operational,2015,,FALSE
476,381. kilometrs,Ļūbaste,Augšdaugavas novads,Latvia,Residential,Closed,1990,55.946652,26.472242,,0,104,Rīga—Krustpils—Daugavpils,1861,1520 mm,Operational,2015,,FALSE
477,Mežciems,Liepziedi,Daugavpils,Latvia,"Preserved, uncertain",Closed,2011,55.915744,26.484706,,0,104,Rīga—Krustpils—Daugavpils,1861,1520 mm,Operational,2015,,FALSE
478,Nometne,Liepziedi,Daugavpils,Latvia,Residential,Closed,1944,55.908842,26.488559,,0,104,Rīga—Krustpils—Daugavpils,1861,1520 mm,Operational,2015,,FALSE
479,Cietoksnis,Daugavpils,Daugavpils,Latvia,Dismantled/Not built,Closed,1944,55.894601,26.501193,,0,104,Rīga—Krustpils—Daugavpils,1861,1520 mm,Operational,2015,,FALSE
480,Zīlāni,Zīlāni,Jēkabpils,Latvia,Residential,Closed,1980,56.51573,25.911755,Date approximate,0,105,Krustpils—Rēzekne II—Zilupe,1901,1520 mm,Operational,2024,,FALSE
481,Kazradži,Uļjanova,Rēzeknes novads,Latvia,Residential,Closed,1948,56.555556,27.078611,,0,105,Krustpils—Rēzekne II—Zilupe,1901,1520 mm,Operational,2024,,FALSE
